tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_est_0,tau_est_1,tau_est_2,tau_est_3,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3
-8.648772,0.241842,-2.210328,1.064752,-13.967703,4.027538,-1.064611,-0.642819,0.066115,0.040444,0.115056,-0.007373,-0.151757,0.044873,-0.086952,0.022689,0.511626,-0.054486,-1.419936,-0.156601
-7.328372,-0.83011,-2.354227,1.319183,-11.320561,2.640051,-0.826826,-0.718816,0.072003,0.038377,0.097278,-0.007376,-0.111113,-0.003813,-0.129499,0.023069,0.459656,-0.217795,-1.657599,-0.279029
-6.146535,-2.264356,-2.300249,0.867559,-9.495915,1.779923,-1.828002,-0.528552,0.076755,0.035128,0.077199,-0.007967,-0.075828,-0.061673,-0.164388,0.02618,0.403065,-0.319837,-1.869713,-0.006942
-6.60654,-4.27619,-0.969767,1.802939,-8.20131,0.955177,-2.413333,-0.527919,0.081886,0.031289,0.054429,-0.009149,-0.075102,-0.139376,-0.1724,0.032486,0.55598,-0.42188,-2.350479,-0.381032
-9.154593,-7.201898,-0.925301000000001,1.581665,-6.846815,-0.66568,-0.998946,-0.074779,0.086823,0.027746,0.032759,-0.010332,-0.14646,-0.24679,-0.151562,0.042591,0.494844,-0.517091,-1.841362,-0.129295
-13.232809,-11.091812,2.6927,1.614968,-8.324285,-1.916036,0.527846,0.681183,0.090055,0.023317,0.008766,-0.010332,-0.279226,-0.37725,-0.060976,0.049912,0.153987,-0.462599,-2.218125,-0.054434
-21.297911,-14.077934,5.412986,0.0209739999999998,-14.053098,-2.943863,2.107691,0.491157,0.092721,0.016822,-0.013361,-0.00738,-0.509754,-0.483733,0.074363,0.060392,0.105643,-0.469358,-1.609943,0.836663
-29.301829,-12.009064,6.981172,-0.233595,-22.027393,-2.073706,3.626469,0.946672,0.095003,0.010918,-0.025202,-0.000295,-0.737914,-0.425661,0.205072,0.067632,0.074867,-0.544153,-0.612161,0.965885
-20.889643,-4.922322,6.938317,-1.213972,-33.602443,-0.259238,4.503806,1.063667,0.095385,0.007966,-0.025589,0.010923,-0.502706,-0.158832,0.28323,0.058139,-0.021771,-0.040809,0.391079,1.197186
-0.63698,2.533676,3.875463,-3.78622,-29.889065,2.883002,4.332895,0.500835,0.098412,0.009147,-0.013959,0.02716,0.124298,0.118084,0.266794,0.010152,0.771495,0.367217,1.571681,1.68051
3.701582,1.41105,5.916465,1.108192,-8.337959,1.499241,14.760782,4.306617,0.111833,0.014753,-0.008992,0.025388,0.326497,0.139313,0.181395,-0.019002,1.905829,1.162875,-0.578395,-1.108971
3.382462,0.420628,6.886472,0.287218,2.84441,0.956764,12.285734,4.587713,0.135219,0.025967,-0.022719,0.006494,0.330001,0.117513,0.125985,-0.113158,1.717454,1.162876,-1.584436,-1.639259
-0.220137000000001,0.0976099999999998,2.319296,-0.93995,1.900127,-0.102665,4.267574,0.603678,0.158339,0.039247,-0.032087,-0.00797,0.297004,0.106405,0.046199,-0.107602,2.536706,0.958565,-0.181073,-0.775425
-0.398690999999999,-1.754378,0.890295,-3.249664,-0.535692,-0.307252,2.338455,-1.327074,0.180244,0.053118,-0.031706,-0.010922,0.279741,0.089856,0.003907,-0.139276,1.940543,1.428259,1.5e-05,0.020407
-1.405767,-2.247914,1.710582,-4.083329,-1.490955,0.286737,2.513301,-0.8346,0.203591,0.064625,-0.034382,-0.009151,0.284204,0.086717,-0.002986,-0.182278,2.113611,1.455337,-0.462841,-0.122423
-1.508858,-1.946044,0.551904,-3.224115,-1.255743,-0.848874,1.635886,-1.023786,0.222562,0.075247,-0.039741,-0.013284,0.286268,0.082899,-0.060737,-0.189591,1.869284,1.087802,-0.538402,-0.59178
-0.886818,-1.023724,-0.445471,-3.522868,-0.838338,-0.126114,0.116743,-1.779785,0.239464,0.082619,-0.045682,-0.020663,0.289026,0.074282,-0.116507,-0.221985,1.310744,0.386807,-0.662577,-0.755091
-1.111068,-1.687344,-1.918057,-4.785071,-0.899659,-0.317474,-2.919038,-2.911114,0.251694,0.087925,-0.051049,-0.025387,0.28381,0.064733,-0.167714,-0.25271,1.117564,0.495792,-0.499284,-0.449002
-1.082589,-1.194256,-3.454911,-6.082594,-0.3002,-0.080894,-4.960853,-3.702251,0.262271,0.090572,-0.055268,-0.028929,0.272708,0.056149,-0.220693,-0.296181,0.723942,0.080783,-0.340357,-0.299353
-1.620371,-0.485198,-3.294768,-7.177626,-0.420442,-0.007459,-7.527235,-5.059836,0.269718,0.090562,-0.058338,-0.031882,0.256533,0.056635,-0.209234,-0.338038,0.579448,-0.266306,-0.238816,-0.238137
-1.69769,-0.0358799999999998,-2.735276,-8.756333,-1.021484,-0.169194,-7.876729,-5.739663,0.272919,0.088489,-0.059682,-0.033949,0.234085,0.063225,-0.172658,-0.402166,0.16925,-0.36102,-0.044562,-0.224546
-1.732924,0.136812,-2.607805,-9.648991,-1.081041,0.095598,-7.819375,-6.305636,0.273181,0.084057,-0.058731,-0.037197,0.215227,0.061859,-0.145436,-0.448744,-0.147733,-0.401376,0.22009,-0.319842
-1.302667,0.13465,-1.978113,-10.015453,-1.380639,0.129869,-7.762833,-6.94718,0.269715,0.079631,-0.056438,-0.040152,0.208022,0.062376,-0.122891,-0.458737,-0.428294,-0.32615,0.158394,-0.224586
-0.724324999999999,0.519118,-1.379075,-10.446873,-0.779566,0.291504,-6.654905,-7.062012,0.263634,0.075209,-0.05491,-0.041924,0.210493,0.057622,-0.098433,-0.464155,-0.567805,-0.523364,0.1455,-0.054451
-0.443239,-0.100758,-1.00791,-10.455705,0.240187,0.419649,-6.831065,-6.720747,0.256982,0.071082,-0.052995,-0.041924,0.197897,0.047363,-0.074593,-0.455797,-0.812368,-0.305406,0.23398,0.05444
-0.854277,0.0817960000000002,-0.855501,-10.518548,-0.299451,-0.003699,-5.72317,-6.760924,0.248461,0.066365,-0.049932,-0.041924,0.184074,0.037833,-0.062977,-0.462122,-0.699634,-0.468878,0.264688,0.006799
-0.175938,0.33016,-0.203715,-10.297937,0.179542,0.077705,-4.439265,-6.460821,0.239001,0.060762,-0.047636,-0.042515,0.178525,0.02918,-0.039575,-0.4626,-0.970361,-0.63881,0.20262,-0.102094
-0.64028,0.48546,0.0638850000000001,-10.304564,-0.537817,0.14632,-5.024566,-6.155896,0.230101,0.053682,-0.044768,-0.043401,0.166107,0.02636,-0.019293,-0.458851,-0.799755,-0.65256,0.286495,-0.040843
-0.683577,0.760942,0.497043,-10.594643,-0.119403,0.036883,-4.266022,-6.725493,0.220987,0.047488,-0.041898,-0.043105,0.150272,0.024816,-0.000835,-0.458724,-0.895724,-0.720551,0.264766,0.102084
-0.814538999999999,0.639772,0.63802,-10.632245,-0.536623,0.450868,-3.039484,-6.161516,0.210744,0.039523,-0.038833,-0.041333,0.133643,0.022788,0.007513,-0.457912,-0.941998,-0.570911,0.260315,0.108885
-1.285985,0.70842,0.63738,-10.931854,-0.655257,0.526694,-2.981663,-6.19969,0.200472,0.032739,-0.035962,-0.040447,0.115729,0.019194,0.01,-0.469555,-0.84001,-0.557385,0.255835,0.102077
-1.039914,1.028526,1.011864,-10.948898,-0.178596,-0.000786,-3.040612,-6.389103,0.190363,0.027429,-0.033665,-0.039266,0.099995,0.015942,0.021979,-0.471778,-1.061483,-0.686568,0.189618,0.068049
-1.180412,0.607368,1.227159,-10.831959,-0.059383,0.302789,-2.748695,-6.200602,0.179109,0.02271,-0.031561,-0.038971,0.084587,0.01169,0.032684,-0.470072,-1.063929,-0.468984,0.189483,0.027217
-1.405217,0.705636,1.318865,-10.547741,-0.594167,-0.266758,-2.573584,-6.163226,0.167651,0.018285,-0.02984,-0.038676,0.062168,0.008725,0.035609,-0.456775,-1.143344,-0.496218,0.15868,0.047633
-1.899047,0.881532,1.502409,-9.969831,-1.127529,0.073388,-1.988927,-6.240559,0.154669,0.014452,-0.02831,-0.038085,0.039214,0.00395,0.043435,-0.428168,-1.070939,-0.598296,0.145608,0.108878
-2.190959,0.428006,1.926801,-9.103685,-2.608285,1.018505,-2.39853,-6.050754,0.142424,0.011207,-0.027159,-0.036313,0.016047,-0.001719,0.061576,-0.385218,-1.116118,-0.407893,0.145787,0.19053
-1.43385,-0.981714,2.050595,-7.736276,-0.414481,-0.151977,-0.819151,-4.957245,0.127333,0.008848,-0.025242,-0.033951,-0.001157,-0.01434,0.069151,-0.325983,-1.53165,0.143037,0.154615,0.217738
-1.462385,-0.213988,2.004274,-5.744896,-0.413974,-0.076066,-0.351132,-4.201535,0.112789,0.006193,-0.023707,-0.030998,-0.003646,-0.033124,0.072021,-0.233034,-1.30642,-0.482761,0.194463,0.346998
0.920718,-1.74951,1.111454,-3.028324,-0.826981,-0.719939,0.175512,-2.953518,0.097659,0.003833,-0.021406,-0.026864,0.021783,-0.049485,0.042134,-0.113708,-1.788189,0.074985,0.238523,0.428612
1.941378,-0.453112,-0.517688,-0.444526,1.356683,-0.833154,0.351129,-1.780169,0.081562,-3e-06,-0.019297,-0.022436,0.062666,-0.050923,-0.025863,-0.004842,-1.301369,-0.537244,0.176769,0.442188
3.698605,0.275378,-2.67489,1.110687,2.356781,-1.17502,-0.760915,-0.756363,0.067151,-0.004135,-0.01738,-0.017711,0.107358,-0.02624,-0.115886,0.057736,-1.14568,-0.469264,0.10612,0.387744
3.695139,1.81558,-3.718183,1.069545,2.826162,-1.025222,-2.224265,-0.793145,0.058037,-0.009447,-0.016611,-0.012988,0.130834,0.018424,-0.171286,0.070063,-0.573622,-0.489725,-0.074346,0.503365
8.503695,1.643142,-2.43522,0.0231059999999999,11.937454,-2.362158,-5.150418,-0.261922,0.042076,-0.012399,-0.017562,-0.00856,0.149381,0.05825,-0.112494,0.011954,-2.37401,0.238164,0.03096,0.244872
9.611621,2.58794,0.38658,-0.716907,13.260267,-3.230135,-4.390144,-0.452182,0.013912,-0.010037,-0.015843,-0.007084,0.145045,0.103892,0.017927,-0.037393,-2.510983,0.414965,0.228835,-0.020409
6.531061,3.97853,1.560366,-1.105229,8.199089,-1.479098,-1.346808,-0.377805,-0.00935,-0.003542,-0.011261,-0.008856,0.102859,0.159457,0.091971,-0.064493,-1.301873,0.45572,0.510217,-0.142848
4.862852,5.891568,2.832607,-0.564758,3.80441,0.379986,0.175779,0.07559,-0.016988,0.004723,-0.00382,-0.010922,0.11162,0.266407,0.168197,-0.063986,-0.180786,0.979476,0.733909,-0.380921
5.307415,7.98778,2.243193,-1.769309,3.453435,3.183819,1.876436,-0.267117,-0.016419,0.011512,0.006095,-0.013283,0.138472,0.304073,0.181234,-0.075348,0.056885,0.394525,1.067641,0.108842
6.117992,7.483982,1.939853,-0.643054,5.502229,3.679327,1.819826,0.073195,-0.016423,0.015645,0.02,-0.01594,0.151313,0.288239,0.192683,-0.0754,-0.123616,0.346919,1.188611,-0.421723
6.508105,7.615628,0.151254,-0.382267,5.73537,3.302029,0.940464,-0.115249,-0.01891,0.018892,0.035792,-0.018597,0.153199,0.275467,0.183094,-0.058916,-0.242145,0.040811,1.765648,-0.312854
5.206976,6.508176,0.140722,0.555888,6.085427,2.317879,0.765108,-0.153149,-0.021202,0.018893,0.051561,-0.021843,0.116242,0.241274,0.186999,-0.045315,-0.198218,0.081627,1.622614,-0.571344
4.188353,4.411012,0.500215,0.119021,5.616057,2.393686,0.058938,-0.00016,-0.024263,0.021255,0.068825,-0.02509,0.072486,0.184615,0.201036,-0.035559,-0.401069,0.244894,1.40253,-0.190373
2.589822,4.394002,0.209631,0.539617,3.275361,1.860305,-0.295053,0.000958,-0.02694,0.022436,0.08379,-0.028337,0.036484,0.169356,0.214687,-0.02851,-0.184991,0.006799,1.531397,-0.271971
0.507783,4.35582,0.610284,0.370737,2.339026,1.480107,2.6e-05,-0.18931,-0.029615,0.021845,0.100439,-0.031287,-0.028194,0.164771,0.231155,-0.03386,-0.229024,-0.03402,1.328808,-0.217531
-0.933298,4.833792,0.0578509999999999,0.0380519999999999,0.35072,1.855844,0.059147,0.151199,-0.033249,0.022731,0.116881,-0.03276,-0.088133,0.197009,0.234482,-0.03013,-0.493821,0.197274,1.441087,0.013849
-4.1804,5.532722,-0.495365,0.149405,-3.214375,3.402667,0.948001,-0.042185,-0.037459,0.024502,0.132924,-0.033643,-0.174803,0.224346,0.232033,-0.034718,-0.31332,0.231299,1.486545,-0.08814
-7.441489,6.26276,-0.209991,0.241367,-7.888214,4.681149,-0.415166,-0.225188,-0.040334,0.02775,0.146689,-0.033936,-0.263797,0.247394,0.233764,-0.038409,-0.189858,0.16328,1.193433,-0.176596
-11.674509,6.766432,-0.221074999999999,-0.456804,-11.042042,6.871618,-0.771959,0.003983,-0.042056,0.028045,0.159491,-0.035113,-0.387453,0.251778,0.233638,-0.044655,-0.207193,-0.027221,1.037375,0.109127
-15.938709,6.05945,0.0137770000000002,-0.462553,-16.939427,7.202394,0.653855,-0.23073,-0.044544,0.02834,0.170025,-0.035701,-0.513803,0.234857,0.234776,-0.044388,-0.242678,0.06803,0.802499,0.122689
-20.248849,5.560396,-0.0240730000000002,-0.198684,-21.843358,7.873814,-0.118868,-0.264397,-0.04627,0.029816,0.179047,-0.036288,-0.635917,0.227409,0.234602,-0.036598,-0.194398,0.183697,0.706474,0.095467
-23.228511,5.183536,0.105184,-0.24662,-27.213663,8.922778,0.059568,-0.151821,-0.047803,0.030997,0.185431,-0.036876,-0.722078,0.214214,0.233673,-0.03693,-0.185557,0.156487,0.550433,0.122635
-25.472613,5.619716,0.044646,0.398278,-32.233828,10.19935,0.595421,0.034396,-0.048762,0.031883,0.191444,-0.036283,-0.778317,0.220114,0.233686,-0.026867,-0.030906,0.013607,0.505702,-0.081439
-26.825072,5.86208,0.0614220000000003,-0.046276,-34.803181,10.800285,0.059594,-0.076088,-0.048762,0.031883,0.195577,-0.035692,-0.814942,0.228193,0.227531,-0.022296,0.004386,0.01361,0.368714,0.190588
-26.889314,6.27519,0.00864500000000029,0.126391,-36.38025,11.290103,0.416984,0.14919,-0.04857,0.031588,0.198404,-0.033625,-0.816584,0.240761,0.217149,-0.016592,0.004412,0,0.22999,0.149717
-26.383253,6.529562,-0.123012,0.130156,-36.790139,11.629873,0.297961,-0.077313,-0.048187,0.031588,0.200289,-0.031853,-0.79922,0.248333,0.204095,-0.011409,0.048549,-0.013606,0.109081,0.190472
-25.358734,6.862448,-0.262518000000001,0.338264,-36.266506,11.745449,0.476685,0.035482,-0.04742,0.030997,0.20086,-0.030377,-0.766652,0.253395,0.190068,-0.005965,0.092807,-0.095254,-0.003641,0.136018
-23.805949,6.642346,-0.39764,0.577681,-35.684004,11.444078,0.178665,0.226403,-0.046845,0.030702,0.200304,-0.028902,-0.720708,0.248485,0.176464,-0.001445,0.110372,-0.054428,-0.09918,0.054372
-22.306068,6.45771,-0.521264,0.615806,-33.35312,10.692206,0.297737,0.377393,-0.044738,0.029816,0.198619,-0.028016,-0.668942,0.240084,0.162585,0.004772,0.229464,-0.074835,-0.189793,0.101947
-20.539488,6.438018,-0.776035,0.568708,-31.020572,10.394686,0.059583,-0.076008,-0.043015,0.028931,0.195624,-0.026247,-0.623039,0.233553,0.140075,0.010639,0.119324,-0.149679,-0.306345,0.176721
-18.628763,6.342702,-1.203088,0.860687,-28.509886,9.227453,-0.535879,0.00217,-0.042247,0.02775,0.193001,-0.025067,-0.569952,0.23237,0.121031,0.018058,0.079544,-0.102051,-0.298081,0.108719
-16.536868,6.616558,-1.105217,0.824886,-26.934293,9.799357,-0.416679,0.228766,-0.041289,0.026864,0.188128,-0.022707,-0.505445,0.239252,0.105539,0.025511,0.145704,-0.122459,-0.479754,0.190282
-14.404723,6.779884,-1.197332,0.368015,-24.309717,9.312312,-0.89219,-0.300247,-0.0388,0.025978,0.182126,-0.019758,-0.431967,0.246532,0.083412,0.029769,0.321939,-0.081632,-0.635259,0.43508
-11.613696,6.809142,-1.278887,0.455437,-20.690663,8.10649,-1.129506,-0.148636,-0.036313,0.025683,0.175556,-0.016513,-0.355537,0.250387,0.056883,0.033244,0.220428,-0.034011,-0.843969,0.394244
-9.031186,6.887816,-1.64637,0.654841,-16.835345,6.976974,-0.772213,-0.377186,-0.034592,0.025388,0.167286,-0.013563,-0.279018,0.248179,0.026204,0.037642,0.238138,-0.102043,-0.94034,0.312642
-7.007212,7.119388,-1.923881,0.721217,-14.73391,7.361461,-1.187008,-0.035989,-0.031719,0.022731,0.156183,-0.01091,-0.215031,0.240089,-0.00303,0.040775,0.295646,-0.299324,-1.028222,0.285454
-4.646072,6.342186,-1.720905,1.159506,-10.759683,5.475611,-0.889219,-0.605032,-0.029613,0.020664,0.14356,-0.007665,-0.153031,0.221186,-0.026767,0.046861,0.163221,-0.163263,-1.268635,0.101822
-3.017329,6.022092,-1.434906,1.075143,-8.070957,5.177862,-0.947446,0.341489,-0.027507,0.018007,0.128281,-0.00501,-0.100606,0.197429,-0.044303,0.058657,0.229432,-0.319716,-1.439847,0.258266
-0.90776,4.657528,-0.400359,1.19003,-7.253453,4.498571,-0.887145,0.30331,-0.02502,0.01535,0.113358,-0.002946,-0.03635,0.159264,-0.038197,0.078376,0.255605,-0.170054,-1.694258,0.42151
0.184932,3.224568,0.216666,1.747549,-3.452162,3.935138,0.118056,0.719559,-0.021577,0.012988,0.096146,0.000299,0.011407,0.08737,-0.013832,0.100118,0.484754,-0.496554,-1.483058,0.373963
0.421269,0.49002,1.354069,2.305498,0.117032,1.77992,0.648719,0.98497,-0.017372,0.008855,0.079666,0.004726,0.010523,-0.000205,0.028995,0.115984,0.277528,-0.38091,-1.310422,0.237976
-1.342734,-0.994676,2.543421,1.285775,-0.234171,0.870949,1.826533,0.759629,-0.014505,0.003247,0.066955,0.011514,-0.042553,-0.060744,0.082238,0.114093,0.180527,-0.462527,-1.080673,0.63935
-3.957944,-0.0728199999999999,2.950334,-0.666691,-0.819654,-0.189209,2.178603,0.762076,-0.013168,-0.002362,0.057638,0.021256,-0.119974,-0.055577,0.106116,0.101801,0.109867,-0.761815,-0.869192,1.340158
-2.428851,0.698074,1.912226,-0.746967,-3.80561,0.305432,2.119211,0.423666,-0.01317,-0.008856,0.052666,0.033658,-0.091633,-0.014156,0.11487,0.085979,-0.158677,-0.428537,-0.178563,1.027496
0.0714160000000001,0.80232,6.550642,1.558958,-4.449287,0.192992,10.054671,4.27283,-0.014318,-0.011217,0.038033,0.034543,-0.008504,0.018248,0.139629,0.069133,0.066037,0.040815,-2.005371,-0.347104
1.970851,0.519548,7.109651,1.292012,-0.175653,0.378796,8.978788,4.183421,-0.012406,-0.008265,0.015034,0.024207,0.054471,0.024018,0.129605,0.003497,0.184922,0.224471,-2.122688,-0.904881
4.354861,0.631014,4.38374,-0.35324,2.342459,-0.114538,5.21791,1.900262,-0.010114,-0.005313,0.003612,0.016531,0.131161,0.042022,0.118916,-0.044401,0.294882,0.394518,-0.75057,-0.58503
3.940857,0.522712,3.804311,-2.043352,3.573589,-0.984859,5.39169,1.330392,-0.005342,-0.000886,-0.000959,0.011808,0.147459,0.046013,0.109752,-0.105298,0.703589,0.442129,-0.518268,-0.442149
3.289734,0.311082,5.106603,-3.169893,2.755666,0.076468,6.208389,0.041338,0.004958,0.003247,-0.008397,0.00738,0.162462,0.048986,0.121998,-0.158051,1.111453,0.530544,-0.923364,-0.482941
3.124498,0.307308,5.385307,-4.012148,2.054524,-0.528736,6.319742,0.266803,0.019818,0.00797,-0.019853,0.003838,0.191824,0.049501,0.118794,-0.19637,1.447856,0.469311,-0.959566,-0.496526
1.750903,0.286966,4.868823,-1.08735,1.998472,-0.262737,5.555108,-0.681987,0.036371,0.012398,-0.028643,-0.000885,0.180036,0.045087,0.107252,-0.078115,1.638686,0.346852,-0.735724,-0.4217
0.486110999999999,-0.751862,5.305059,-0.309064,0.647592,-0.150267,5.610557,0.111806,0.055936,0.018005,-0.035528,-0.005018,0.189287,0.027854,0.137883,-0.02663,2.090587,0.523666,-0.484892,-0.115618
-0.87543,-0.613256,6.498783,-2.173218,1.238381,0.306055,6.659805,1.172987,0.076036,0.022727,-0.040693,-0.002361,0.158354,0.006356,0.200212,-0.068067,1.87828,0.061063,-0.238079,0.265284
-1.768445,-0.342594,7.197423,-2.42003,-0.236233,-0.19004,8.294533,1.55236,0.093456,0.025678,-0.042224,-0.00059,0.142879,0.016966,0.234383,-0.09467,1.749125,0.040617,-0.141124,0.034015
-1.47508,-0.654166,5.744979,-2.572028,-1.241628,0.525927,9.578414,1.551974,0.108965,0.026857,-0.043755,-0.00118,0.137975,0.020913,0.174752,-0.115488,1.245215,0.237923,-0.141152,-0.142836
-1.440181,-0.093496,2.724149,-3.261441,-1.479811,-0.081098,8.175338,1.172084,0.122,0.02774,-0.045861,-0.003836,0.144273,0.022797,0.035218,-0.163677,1.109868,-0.027397,-0.348587,-0.367292
0.662214,0.798354,3.750906,-4.141192,-1.244,-0.231941,4.144347,-0.456259,0.13106,0.028329,-0.051032,-0.007674,0.196718,0.049035,0.044618,-0.20869,0.817908,-0.088587,-0.679828,-0.442104
1.643516,0.634286,3.594893,-3.943853,0.592715,0.191638,3.267067,-0.4948,0.137475,0.028329,-0.057932,-0.014168,0.214437,0.063977,0.038487,-0.226883,0.525077,0.217577,-0.592209,-0.687011
0.836613999999999,0.32788,3.658309,-5.82048,1.126808,0.534572,1.283152,-1.932468,0.144076,0.028032,-0.061004,-0.020072,0.199228,0.04757,0.079995,-0.284456,0.546853,0.12913,-0.066667,-0.39456
0.462525000000001,1.092276,3.38981,-8.842477,0.415419,0.380427,1.575079,-2.728099,0.150666,0.029507,-0.058899,-0.022729,0.204107,0.056382,0.104581,-0.391668,0.703955,-0.143013,0.348595,-0.190499
0.928967,-0.33547,3.01335,-8.792965,0.474967,0.267173,2.158951,-4.16774,0.156501,0.030391,-0.056026,-0.023615,0.21027,0.032352,0.07933,-0.383498,0.476474,0.19715,0.185275,-0.102055
0.150264,0.381694,3.281383,-7.382799,-0.237606,-0.190389,0.991995,-4.014766,0.162151,0.029799,-0.054687,-0.025091,0.197953,0.03435,0.09068,-0.329656,0.551403,-0.122582,0.176396,-0.115663
0.538311,0.151522,1.281964,-9.317724,0.772395,0.079161,0.758774,-3.711582,0.166857,0.029503,-0.05124,-0.025091,0.200372,0.021851,0.035,-0.389093,0.317357,-0.190541,0.437018,0.108837
-0.140856,0.043356,0.913217,-8.276526,0.297189,0.152682,-0.992924,-4.920735,0.170632,0.02655,-0.046835,-0.024206,0.182016,0.013027,0.006632,-0.355812,0.269648,-0.224523,0.211729,-0.006812
-0.686612,0.305672,0.773868,-8.086519,0.356693,0.190667,-2.570128,-4.728966,0.173088,0.023892,-0.044539,-0.024797,0.163712,0.005966,0.011809,-0.355334,0.179226,-0.421726,0.317416,-0.088453
-0.567778999999999,0.275068,0.576299,-8.026482,-0.356549,0.491282,-2.395819,-4.918356,0.174417,0.020055,-0.039755,-0.025092,0.160732,0.0061,0.017862,-0.345608,0.044402,-0.346859,0.432063,0.006791
-0.405536,0.25852,0.771835,-8.641381,0.118871,-0.037571,-2.805957,-5.182839,0.173486,0.016808,-0.03459,-0.024207,0.154262,0.007292,0.040011,-0.362788,-0.133652,-0.272,0.546595,0.088428
-0.930337999999999,0.439586,1.665341,-8.990238,-0.356585,-0.03863,-1.871347,-5.033063,0.171612,0.013857,-0.029807,-0.022731,0.133914,0.012191,0.066784,-0.368191,-0.194546,-0.244783,0.374717,0.176869
-1.312047,0.210372,2.473801,-9.226333,-0.534703,0.226281,-0.877508,-4.921314,0.169358,0.012087,-0.025598,-0.019779,0.117021,0.009582,0.104029,-0.371418,-0.259874,-0.142761,0.383437,0.217679
-1.21457,0.17778,3.27772,-9.031448,-0.593939,0.18841,-0.117094,-4.581645,0.165597,0.010907,-0.021966,-0.018303,0.103395,0.010492,0.135926,-0.368133,-0.48125,-0.095115,0.33479,0.142849
-1.56948,0.176264,3.959203,-9.048732,-1.306099,0.187561,1.170439,-4.356018,0.16014,0.009433,-0.018523,-0.01535,0.086054,0.00398,0.159236,-0.355532,-0.511765,-0.169927,0.242386,0.272091
-0.942494,0.060196,4.173991,-8.497044,-1.127397,-0.152991,1.404776,-4.128899,0.153171,0.009139,-0.016228,-0.012398,0.086805,0.003899,0.175047,-0.327248,-0.690158,-0.108698,0.303942,0.312897
