Time,w_f_0,F_0,N1_0,N2_0,P3_0,T5_0
49.06,0.7,30.4242883469856,6721.02179978205,12472.6730678669,1339.76548492227,1148.4123983661
49.065,0.7,28.4488090032614,6719.04632043833,12470.6975885232,1337.79000557855,1146.43691902238
49.07,0.7,31.5541839436614,6722.15169537873,12473.8029634636,1340.89538051895,1149.54229396278
49.075,0.7,28.1169992150313,6718.7145106501,12470.365778735,1337.45819579032,1146.10510923415
49.08,0.7,30.7045333188002,6721.43342580809,12473.0806070261,1340.07569344025,1148.64295796161
49.085,0.7,27.7680513864673,6718.49694387575,12470.1441250938,1337.13921150792,1145.70647602927
49.09,0.7,29.362986440054,6720.09187892934,12471.7390601474,1338.73414656151,1147.30141108286
49.095,0.7,29.4723899474269,6720.20128243671,12471.8484636548,1338.84355006888,1147.41081459023
49.1,0.7,29.4652067866913,6720.31188140335,12471.956263008,1338.86204815145,1147.35667897536
49.105,0.7,28.6773618193248,6719.52403643598,12471.1684180407,1338.07420318408,1146.56883400799
49.11,0.7,27.9978328171056,6718.84450743376,12470.4888890384,1337.39467418186,1145.88930500577
49.115,0.7,27.8077265795056,6718.65440119616,12470.2987828008,1337.20456794426,1145.69919876817
49.12,0.7,28.9438794979237,6719.89556802849,12471.538316331,1338.36243920294,1146.79108318473
49.125,0.7,26.2323880499847,6717.18407658055,12468.826824883,1335.650947755,1144.07959173679
49.13,0.7,27.4332890998809,6718.38497763045,12470.0277259329,1336.8518488049,1145.28049278669
49.135,0.7,28.6067018137375,6719.5583903443,12471.2011386468,1338.02526151876,1146.45390550055
49.14,0.7,32.2622571442809,6723.30699958398,12474.9491667391,1341.69887823832,1150.06781885214
49.145,0.7,28.471922980023,6719.51666541973,12471.1588325748,1337.90854407406,1146.27748468788
49.15,0.7,29.8509495470501,6720.89569198675,12472.5378591419,1339.28757064108,1147.65651125491
49.155,0.7,27.9135807858651,6718.95832322557,12470.6004903807,1337.3502018799,1145.71914249373
49.16,0.7,30.1879372768804,6721.31455759201,12472.9570882502,1339.63925517386,1147.95441881887
49.165,0.7,29.662587339926,6720.78920765505,12472.4317383133,1339.1139052369,1147.42906888192
49.17,0.7,28.8219917066762,6719.9486120218,12471.59114268,1338.27330960365,1146.58847324867
49.175,0.7,28.198271049965,6719.32489136509,12470.9674220233,1337.64958894694,1145.96475259196
49.18,0.7,26.3208060684058,6717.5188865305,12469.1626243364,1335.78373490557,1144.05069835949
49.185,0.7,28.8939265903655,6720.09200705246,12471.7357448584,1338.35685542753,1146.62381888145
49.19,0.7,27.8358637425989,6719.03394420469,12470.6776820106,1337.29879257977,1145.56575603368
49.195,0.7,31.1736446924184,6722.37172515451,12474.0154629604,1340.63657352958,1148.9035369835
49.2,0.7,27.6631857318017,6718.92304010363,12470.5687340242,1337.13490474758,1145.35890360938
49.205,0.7,32.0160549019448,6723.27590927377,12474.9216031943,1341.48777391773,1149.71177277952
49.21,0.7,27.4038076010552,6718.66366197288,12470.3093558934,1336.87552661684,1145.09952547864
49.215,0.7,27.755725962643,6719.01558033447,12470.661274255,1337.22744497842,1145.45144384022
49.22,0.7,28.2687026735756,6719.5813485033,12471.2296589712,1337.74664267208,1145.93258064726
49.225,0.7,27.1087542288754,6718.4214000586,12470.0697105265,1336.58669422738,1144.77263220256
49.23,0.7,28.3900733102676,6719.70271913999,12471.3510296079,1337.86801330878,1146.05395128396
49.235,0.7,27.9704573158441,6719.28310314557,12470.9314136134,1337.44839731435,1145.63433528953
49.24,0.7,27.2438731342914,6718.60100339183,12470.2525082529,1336.725703096,1144.87816198889
49.245,0.7,26.8861124821697,6718.24324273971,12469.8947476007,1336.36794244387,1144.52040133677
49.25,0.7,30.2138215168649,6721.57095177441,12473.2224566354,1339.69565147857,1147.84811037146
49.255,0.7,30.9581987684344,6722.31532902598,12473.966833887,1340.44002873014,1148.59248762303
49.26,0.7,28.855041366233,6720.2489956346,12471.9041958892,1338.33865525727,1146.46190554555
49.265,0.7,28.6896420870694,6720.08359635544,12471.73879661,1338.17325597811,1146.29650626639
49.27,0.7,27.8289481941767,6719.22290246254,12470.8781027171,1337.31256208522,1145.43581237349
49.275,0.7,30.0922605460044,6721.48621481437,12473.141415069,1339.57587443705,1147.69912472532
49.28,0.7,28.8514518307759,6720.27518724506,12471.9345125763,1338.33495565693,1146.4329675336
49.285,0.7,29.3954066388297,6720.81914205312,12472.4784673844,1338.87891046498,1146.97692234165
49.29,0.7,28.3901625114938,6719.81389792578,12471.473223257,1337.87366633765,1145.97167821431
49.295,0.7,28.4381059685545,6719.86184138284,12471.5211667141,1337.92160979471,1146.01962167137
49.3,0.7,27.5765475908999,6719.0236096987,12470.6874237816,1337.05824673609,1145.13470151395
49.305,0.7,31.482998373282,6722.93006048109,12474.593874564,1340.96469751847,1149.04115229633
49.31,0.7,26.6155707019116,6718.06263280972,12469.7264468926,1336.0972698471,1144.17372462496
49.315,0.7,28.4584485414148,6719.90551064922,12471.5693247321,1337.9401476866,1146.01660246446
49.32,0.7,27.6294900848846,6719.09398378403,12470.7625893718,1337.10787696854,1145.16617875131
49.325,0.7,27.5025866154374,6718.96708031458,12470.6356859023,1336.9809734991,1145.03927528186
49.33,0.7,29.9871200337906,6721.45161373294,12473.1202193207,1339.46550691745,1147.52380870021
49.335,0.7,28.0263004158394,6719.49079411498,12471.1593997027,1337.5046872995,1145.56298908226
49.34,0.7,28.6030075764674,6720.07956826919,12471.7532120543,1338.07674965881,1146.1200371917
49.345,0.7,29.6457565152205,6721.12231720795,12472.7959609931,1339.11949859757,1147.16278613045
49.35,0.7,27.5518402616925,6719.02840095442,12470.7020447396,1337.02558234404,1145.06886987692
49.355,0.7,27.8512478477031,6719.32780854043,12471.0014523256,1337.32498993005,1145.36827746294
49.36,0.7,30.3096713479656,6721.79343643503,12473.4723136844,1339.77759950747,1147.80875812841
49.365,0.7,28.1958985717321,6719.6796636588,12471.3585409081,1337.66382673123,1145.69498535218
49.37,0.7,29.2987085247696,6720.78247361184,12472.4613508612,1338.76663668427,1146.79779530521
49.375,0.7,30.9792132172937,6722.46297830436,12474.1418555537,1340.44714137679,1148.47829999774
49.38,0.7,28.6306528698596,6720.11723369331,12471.8014926568,1338.09175017267,1146.11342379304
49.385,0.7,28.1367182334767,6719.62329905693,12471.3075580204,1337.59781553629,1145.61948915665
49.39,0.7,29.6579098962908,6721.14449071974,12472.8287496832,1339.1190071991,1147.14068081947
49.395,0.7,28.2160658970316,6719.70264672048,12471.386905684,1337.67716319984,1145.69883682021
49.4,0.7,30.2738618405586,6721.75931617022,12473.4490622653,1339.72725271773,1147.74185576869
49.405,0.7,33.2915491122196,6724.77700344188,12476.466749537,1342.74493998939,1150.75954304036
49.41,0.7,29.4045740573447,6720.89002838701,12472.5797744821,1338.85796493452,1146.87256798548
49.415,0.7,27.0693659415926,6718.55482027126,12470.2445663664,1336.52275681876,1144.53735986973
49.42,0.7,26.1446510452369,6717.62545619133,12469.3207559651,1335.58959088973,1143.59932017743
49.425,0.7,28.0762503614337,6719.55705550753,12471.2523552813,1337.52119020592,1145.53091949362
49.43,0.7,27.0950844151998,6718.5758895613,12470.2711893351,1336.54002425969,1144.54975354739
49.435,0.7,28.3488376532032,6719.8296427993,12471.5249425731,1337.79377749769,1145.80350678539
49.44,0.7,28.1489847129964,6719.62201133531,12471.3228962077,1337.5848499051,1145.59169632403
49.445,0.7,28.9369834013148,6720.41001002363,12472.110894896,1338.37284859341,1146.37969501235
49.45,0.7,27.5637598967086,6719.03678651902,12470.7376713914,1336.99962508881,1145.00647150774
49.455,0.7,29.3949710831178,6720.86799770543,12472.5688825778,1338.83083627522,1146.83768269415
49.46,0.7,28.7053775424929,6720.16786421575,12471.8743340077,1338.13165590928,1146.1374159695
49.465,0.7,28.9264138713143,6720.38890054457,12472.0953703365,1338.3526922381,1146.35845229832
49.47,0.7,26.6307504307739,6718.09323710403,12469.799706896,1336.05702879756,1144.06278885778
49.475,0.7,32.3096669068463,6723.7721535801,12475.4786233721,1341.73594527364,1149.74170533386
49.48,0.7,29.1599369182782,6720.60946550322,12472.3214917548,1338.57621862986,1146.58250575908
49.485,0.7,29.2632025573221,6720.71273114226,12472.4247573938,1338.6794842689,1146.68577139813
49.49,0.7,30.0435941699352,6721.49312275487,12473.2051490064,1339.45987588152,1147.46616301074
49.495,0.7,30.4895910764226,6721.93911966136,12473.6511459129,1339.905872788,1147.91215991723
49.5,0.7,28.9698159935062,6720.40428785384,12472.121816937,1338.37578489631,1146.38404048331
49.505,0.7,28.8291558095082,6720.26362766985,12471.981156753,1338.23512471231,1146.24338029931
49.51,0.7,30.035867116828,6721.47033897717,12473.1878680603,1339.44183601963,1147.45009160663
49.515,0.7,27.8450063895466,6719.27947824989,12470.997007333,1337.25097529235,1145.25923087935
49.52,0.7,31.0681152076986,6722.48572830474,12474.2086843372,1340.46354059291,1148.47504474339
49.525,0.7,30.7205889521741,6722.13820204922,12473.8611580817,1340.11601433738,1148.12751848786
49.53,0.7,27.5019027821243,6718.91951587917,12470.6424719116,1336.89732816733,1144.90883231781
49.535,0.7,25.508905361363,6716.92651845841,12468.6494744909,1334.90433074657,1142.91583489705
49.54,0.7,25.5307795668784,6716.93000645568,12468.6582940216,1334.91550836996,1142.9313903506
49.545,0.7,28.028441060454,6719.42766794926,12471.1559555152,1337.41316986354,1145.42905184417
49.55,0.7,31.1367924115268,6722.53601930033,12474.2643068663,1340.52152121461,1148.53740319524
49.555,0.7,28.5973874582799,6719.99661434708,12471.724901913,1337.98211626136,1145.997998242
49.56,0.7,31.448713206774,6722.82827995073,12474.5617866347,1340.82266263246,1148.8439109829
49.565,0.7,27.3858297018163,6718.76539644577,12470.4989031297,1336.7597791275,1144.78102747794
49.57,0.7,27.6895862717426,6719.0691530157,12470.8026596997,1337.06353569743,1145.08478404786
49.575,0.7,27.3557716246917,6718.73533836865,12470.4688450526,1336.72972105038,1144.75096940081
49.58,0.7,28.8894639385051,6720.24832995278,12471.9869286938,1338.25261450387,1146.28008680032
49.585,0.7,28.344393961568,6719.70325997584,12471.4418587169,1337.70754452693,1145.73501682338
49.59,0.7,28.3804096043605,6719.73927561863,12471.4778743597,1337.74356016972,1145.77103246617
49.595,0.7,30.918254561857,6722.27712057613,12474.0157193172,1340.28140512722,1148.30887742367
49.6,0.7,28.6568933564745,6719.99423218492,12471.7377834579,1338.00928234348,1146.04371460102
49.605,0.7,26.3017010802297,6717.63903990867,12469.3825911817,1335.65409006724,1143.68852232477
49.61,0.7,29.6235358218422,6720.96087465029,12472.7044259233,1338.97592480885,1147.01035706639
49.615,0.7,28.6156581466315,6719.95299697508,12471.6965482481,1337.96804713364,1146.00247939117
49.62,0.7,27.2718585978645,6718.58703962286,12470.3353934538,1336.61357390564,1144.65558960945
49.625,0.7,25.1098665889036,6716.42504761389,12468.1734014449,1334.45158189668,1142.49359760049
49.63,0.7,26.9810641356875,6718.29624516068,12470.0445989916,1336.32277944347,1144.36479514727
49.635,0.7,27.1144246789947,6718.42960570399,12470.177959535,1336.45613998677,1144.49815569058
49.64,0.7,30.134166919061,6721.42673799895,12473.1797358219,1339.46534130498,1147.51546006379
49.645,0.7,26.7957884466491,6718.08835952654,12469.8413573495,1336.12696283257,1144.17708159138
49.65,0.7,28.8898732115308,6720.18244429142,12471.9354421144,1338.22104759745,1146.27116635626
49.655,0.7,30.0754195087791,6721.36799058867,12473.1209884116,1339.4065938947,1147.45671265351
49.66,0.7,31.291276315236,6722.56094734009,12474.3184237025,1340.61208201325,1148.67072783072
49.665,0.7,30.8965612854946,6722.16623231035,12473.9237086728,1340.21736698351,1148.27601280098
49.67,0.7,29.0725386993122,6720.34220972416,12472.0996860866,1338.39334439732,1146.4519902148
49.675,0.7,30.4455812096324,6721.71525223448,12473.4727285969,1339.76638690764,1147.82503272512
49.68,0.7,30.7290670002968,6721.97569435276,12473.7374784768,1340.0397107042,1148.10721986649
49.685,0.7,30.2457086903945,6721.49233604286,12473.2541201669,1339.55635239429,1147.62386155658
49.69,0.7,28.9424526872993,6720.18908003976,12471.9508641638,1338.2530963912,1146.32060555349
49.695,0.7,30.7096579553168,6721.95628530778,12473.7180694318,1340.02030165922,1148.08781082151
49.7,0.7,31.748197605579,6722.97176951071,12474.7376867175,1341.04891580424,1149.12554438404
49.705,0.7,28.4212360318506,6719.64480793698,12471.4107251438,1337.72195423052,1145.79858281032
49.71,0.7,26.7192843368858,6717.94285624201,12469.7087734488,1336.02000253555,1144.09663111535
49.715,0.7,29.1222637731438,6720.34583567827,12472.1117528851,1338.42298197181,1146.49961055161
49.72,0.7,26.7225812563354,6717.9232040012,12469.6930770058,1336.01363590768,1144.099566887
49.725,0.7,28.4257476476313,6719.6263703925,12471.3962433971,1337.71680229898,1145.80273327829
49.73,0.7,32.6444462377289,6723.84506898259,12475.6149419872,1341.93550088907,1150.02143186839
49.735,0.7,25.845220736749,6717.04584348161,12468.8157164862,1335.13627538809,1143.22220636741
49.74,0.7,25.7664435238884,6716.94432852555,12468.7179786084,1335.04811805389,1143.14346806949
49.745,0.7,29.1730641717402,6720.3509491734,12472.1245992563,1338.45473870175,1146.55008871734
49.75,0.7,29.5668021933781,6720.74468719504,12472.5183372779,1338.84847672338,1146.94382673898
49.755,0.7,30.9983973318241,6722.17628233348,12473.9499324164,1340.28007186183,1148.37542187743
49.76,0.7,29.9468365664441,6721.10228826472,12472.8795363283,1339.2194321794,1147.32425789629
49.765,0.7,29.1690282953636,6720.32447999364,12472.1017280572,1338.44162390832,1146.54644962521
49.77,0.7,30.4135790336004,6721.56903073188,12473.3462787955,1339.68617464655,1147.79100036345
49.775,0.7,29.9217558616238,6721.0772075599,12472.8544556235,1339.19435147458,1147.29917719147
49.78,0.7,30.2348239059692,6721.36822845583,12473.1488959715,1339.49865619195,1147.61296031178
49.785,0.7,28.679718459678,6719.81312300954,12471.5937905252,1337.94355074565,1146.05785486549
49.79,0.7,29.3884218505251,6720.52182640039,12472.3024939161,1338.6522541365,1146.76655825633
49.795,0.7,29.7603877373426,6720.89379228721,12472.6744598029,1339.02422002332,1147.13852414315
49.8,0.7,28.9744791245775,6720.08629386143,12471.8702037145,1338.22987495015,1146.35361186224
49.805,0.7,29.2938278610668,6720.40564259792,12472.189552451,1338.54922368664,1146.67296059873
49.81,0.7,29.7802470775759,6720.89206181442,12472.6759716675,1339.03564290315,1147.15937981524
49.815,0.7,27.4699272409307,6718.58174197778,12470.3656518309,1336.72532306651,1144.8490599786
49.82,0.7,28.2844312284705,6719.37517487865,12471.1621521175,1337.53172589669,1145.6648069807
49.825,0.7,27.9989269073397,6719.08967055752,12470.8766477964,1337.24622157556,1145.37930265957
49.83,0.7,27.3609914357089,6718.45173508589,12470.2387123247,1336.60828610393,1144.74136718794
49.835,0.7,29.2206372860894,6720.31138093627,12472.0983581751,1338.46793195431,1146.60101303832
49.84,0.7,26.9895709763234,6718.05981458418,12469.8496870795,1336.22910564205,1144.37140423196
49.845,0.7,27.6058008755837,6718.67604448344,12470.4659169787,1336.84533554131,1144.98763413122
49.85,0.7,29.4779259434931,6720.54816955135,12472.3380420467,1338.71746060922,1146.85975919913
49.855,0.7,29.8928509664277,6720.96309457428,12472.7529670696,1339.13238563216,1147.27468422206
49.86,0.7,28.9343287652755,6719.98468730753,12471.7772863284,1338.16644809223,1146.31780411194
49.865,0.7,30.4159727184792,6721.46633126074,12473.2589302816,1339.64809204543,1147.79944806515
49.87,0.7,27.9038874137724,6718.95424595603,12470.7468449769,1337.13600674072,1145.28736276044
49.875,0.7,30.1906513710179,6721.24100991327,12473.0336089341,1339.42277069797,1147.57412671768
49.88,0.7,28.6726728507015,6719.70379750852,12471.4989582206,1337.89772289661,1146.05794717834
49.885,0.7,27.3457772798104,6718.37690193763,12470.1720626497,1336.57082732572,1144.73105160745
49.89,0.7,26.5820835018229,6717.61320815964,12469.4083688717,1335.80713354773,1143.96735782947
49.895,0.7,29.0705813288952,6720.10170598671,12471.8968666988,1338.29563137481,1146.45585565654
49.9,0.7,29.8116870424597,6720.82425810124,12472.6218199931,1339.03001335923,1147.19889165588
49.905,0.7,27.9636268953499,6718.97619795413,12470.773759846,1337.18195321212,1145.35083150877
49.91,0.7,29.9732986275316,6720.98586968631,12472.7834315782,1339.1916249443,1147.36050324095
49.915,0.7,26.9512102687378,6717.96378132751,12469.7613432194,1336.16953658551,1144.33841488216
49.92,0.7,27.4030127602339,6718.3977331073,12470.1975403498,1336.61495869605,1144.79225539954
49.925,0.7,29.8611075465817,6720.85582789365,12472.6556351361,1339.0730534824,1147.25035018589
49.93,0.7,29.1452841523696,6720.14000449944,12471.9398117419,1338.35723008819,1146.53452679168
49.935,0.7,27.8507445365781,6718.84546488365,12470.6452721261,1337.06269047239,1145.23998717588
49.94,0.7,30.5737879359159,6721.55137712627,12473.3532788706,1339.77969312678,1147.96515470426
49.945,0.7,30.89704904982,6721.87463824018,12473.6765399845,1340.10295424069,1148.28841581816
49.95,0.7,28.4976563251919,6719.47524551555,12471.2771472599,1337.70356151606,1145.88902309353
49.955,0.7,28.8637606526889,6719.84134984305,12471.6432515874,1338.06966584356,1146.25512742103
49.96,0.7,29.3871122357442,6720.34830109626,12472.1521517159,1338.58731127418,1146.78066943434
49.965,0.7,29.6802243856031,6720.64141324612,12472.4452638657,1338.88042342404,1147.0737815842
49.97,0.7,28.5753502561278,6719.53653911664,12471.3403897362,1337.77554929456,1145.96890745472
49.975,0.7,29.3367437994655,6720.29793265998,12472.1017832796,1338.5369428379,1146.73030099806
49.98,0.7,28.790413774262,6719.73593951721,12471.5415987971,1337.98523504327,1146.18620964511
49.985,0.7,28.698559289626,6719.64408503257,12471.4497443125,1337.89338055864,1146.09435516048
49.99,0.7,27.1034954129113,6718.04902115585,12469.8546804357,1336.29831668192,1144.49929128376
49.995,0.7,27.7455033899831,6718.69102913293,12470.4966884128,1336.940324659,1145.14129926084
50,0.7,29.3813586211477,6720.31196043829,12472.1192937177,1338.57112328212,1146.77942499836
50.005,0.7,29.1390145437056,6720.06961636085,12471.8769496402,1338.32877920467,1146.53708092092
50.01,0.7,30.8145038783484,6721.7451056955,12473.5524389749,1340.00426853932,1148.21257025556
50.015,0.7,27.1732148380073,6718.10381665515,12469.9111499345,1336.36297949898,1144.57128121522
50.02,0.7,29.2936814279475,6720.21009653718,12472.0189748087,1338.47870255132,1146.69403529882
50.025,0.7,27.4723791109192,6718.38879422015,12470.1976724917,1336.65740023429,1144.87273298179
50.03,0.7,27.2138540526603,6718.13026916189,12469.9391474334,1336.39887517603,1144.61420792353
50.035,0.7,30.6596016871158,6721.57601679634,12473.3848950679,1339.84462281049,1148.05995555799
50.04,0.7,26.5327718936683,6717.43573201055,12469.2460319806,1335.71335372193,1143.93541687114
50.045,0.7,27.4464578110714,6718.34941792795,12470.159717898,1336.62703963933,1144.84910278855
50.05,0.700292478335877,28.111555406925,6719.01451552381,12470.8248154939,1337.29213723518,1145.5142003844
50.055,0.704337991044322,26.6269825125025,6717.52994262939,12469.3402425995,1335.80756434076,1144.02962748998
50.06,0.708387160050497,27.8985273475763,6718.78875555526,12470.6003596689,1337.07496468028,1145.3034550559
50.065,0.712439899740328,29.4228053347154,6720.3130335424,12472.124637656,1338.59924266742,1146.82773304304
50.07,0.716496124410496,27.3694499540435,6718.25967816172,12470.0712822753,1336.54588728675,1144.77437766237
50.075,0.720555748270539,26.75585532846,6717.64608353614,12469.4576876497,1335.93229266116,1144.16078303678
50.08,0.724618685445018,28.4702017390022,6719.34306213034,12471.1558585644,1338.01468757168,1146.35924697269
50.085,0.728684849975676,27.8035111212078,6718.67637151254,12470.4891679466,1337.34799695389,1145.6925563549
50.09,0.732754155823557,28.8724937244501,6719.74535411579,12471.5581505498,1338.41697955713,1146.76153895814
50.095,0.736826516871172,27.9662166233798,6718.83907701472,12470.6518734488,1337.51070245606,1145.85526185707
50.1,0.7,29.4433581994866,6720.56893333813,12472.3215676957,1340.143914304,1148.70285699292
50.105,0.7,28.1025861081879,6719.22816124683,12470.9807956044,1338.8031422127,1147.36208490162
50.11,0.7,30.5135437993351,6721.63911893798,12473.3917532956,1341.21409990385,1149.77304259277
50.115,0.7,28.8031552667649,6719.92873040541,12471.681364763,1339.50371137128,1148.0626540602
50.12,0.7,26.7113360578214,6718.88263624357,12470.4083125926,1337.66229181744,1145.79132077656
50.125,0.7,26.5640779745187,6718.73537816027,12470.2610545093,1337.51503373413,1145.64406269326
50.13,0.7,30.7224414593718,6722.89374164512,12474.4194179941,1341.67339721899,1149.80242617811
50.135,0.7,29.9529608029697,6722.12426098872,12473.6499373377,1340.90391656258,1149.03294552171
50.14,0.7,29.7084819585572,6722.75714563838,12474.104984483,1340.85747730958,1148.60938644681
50.145,0.7,30.7574726564796,6723.80613633631,12475.153975181,1341.9064680075,1149.65837714474
50.15,0.7,28.4047628186941,6721.45342649852,12472.8012653432,1339.55375816972,1147.30566730695
50.155,0.7,27.6503450186401,6720.69900869847,12472.0468475431,1338.79934036966,1146.5512495069
50.16,0.7,29.3052167597495,6723.08544038649,12474.2959888114,1340.60745394465,1148.03017540946
50.165,0.7,29.7844382422534,6723.56466186899,12474.7752102939,1341.08667542715,1148.50939689196
50.17,0.7,30.3410709368735,6724.12129456361,12475.3318429885,1341.64330812177,1149.06602958658
50.175,0.7,28.8196022478907,6722.59982587463,12473.8103742996,1340.12183943279,1147.5445608976
50.18,0.7,28.8783564530752,6723.26357402082,12474.3702829708,1340.29547679233,1147.4325715413
50.185,0.7,29.0471869797612,6723.43240454751,12474.5391134975,1340.46430731902,1147.60140206799
50.19,0.7,29.9784024010065,6724.36361996875,12475.4703289188,1341.39552274027,1148.53261748923
50.195,0.7,30.0918808510435,6724.47709841879,12475.5838073688,1341.5090011903,1148.64609593927
50.2,0.7,27.4728396657707,6722.35295990338,12473.3834004556,1338.97198646624,1145.8630650426
50.205,0.7,27.3498088699464,6722.22992910756,12473.2603696598,1338.84895567042,1145.74003424678
50.21,0.7,29.8178783070515,6724.69799854466,12475.7284390969,1341.31702510752,1148.20810368388
50.215,0.7,29.3295716358423,6724.20969187345,12475.2401324257,1340.82871843631,1147.71979701267
50.22,0.7,28.1516933089891,6723.43079441887,12474.4076600034,1339.70472783578,1146.38581388699
50.225,0.7,28.7394158725062,6724.01851698239,12474.9953825669,1340.2924503993,1146.97353645051
50.23,0.7,25.5534862101398,6720.83258732002,12471.8094529045,1337.10652073693,1143.78760678814
50.235,0.7,26.7104879479426,6721.98958905782,12472.9664546423,1338.26352247474,1144.94460852595
50.24,0.7,29.8407592460674,6725.43515934008,12476.3770923583,1341.42360269522,1147.92744939897
50.245,0.7,29.4151479718672,6725.00954806588,12475.9514810841,1340.99799142102,1147.50183812477
50.25,0.7,30.7218183698152,6726.31621846383,12477.258151482,1342.30466181897,1148.80850852272
50.255,0.7,28.7588299620081,6724.35323005602,12475.2951630742,1340.34167341116,1146.84552011491
50.26,0.7,30.4190662974248,6726.25570261731,12477.1779769439,1342.01114562215,1148.36751327462
50.265,0.7,30.5292713931154,6726.365907713,12477.2881820395,1342.12135071784,1148.47771837032
50.27,0.7,26.4437933211464,6722.28042964103,12473.2027039676,1338.03587264587,1144.39224029835
50.275,0.7,26.7675390004605,6722.60417532034,12473.5264496469,1338.35961832519,1144.71598597766
50.28,0.7,29.6538460054755,6725.66890822734,12476.5839933811,1341.23762546893,1147.47352692852
50.285,0.7,30.1734756079325,6726.1885378298,12477.1036229835,1341.75725507139,1147.99315653097
50.29,0.7,25.8189665614634,6721.83402878333,12472.7491139371,1337.40274602492,1143.63864748451
50.295,0.7,28.2630541896813,6724.27811641155,12475.1932015653,1339.84683365314,1146.08273511272
50.3,0.7,28.5327341305905,6724.67050703606,12475.5885351399,1340.09331774518,1146.23323715613
50.305,0.7,28.9772981811587,6725.11507108663,12476.0330991905,1340.53788179574,1146.6778012067
50.31,0.7,28.3934807942092,6724.53125369968,12475.4492818036,1339.95406440879,1146.09398381975
50.315,0.7,28.5762509851685,6724.71402389064,12475.6320519945,1340.13683459975,1146.27675401071
50.32,0.7,28.0373929485364,6724.24927190485,12475.1784247349,1339.56218564953,1145.62827483876
50.325,0.7,25.4886579519192,6721.70053690823,12472.6296897383,1337.01345065291,1143.07953984214
50.33,0.7,28.3919474551518,6724.60382641146,12475.5329792415,1339.91674015614,1145.98282934537
50.335,0.7,29.5489273349842,6725.7608062913,12476.6899591213,1341.07372003598,1147.1398092252
50.34,0.7,26.445294684465,6722.68894404358,12473.6357743412,1337.9237122829,1143.93596838634
50.345,0.7,26.8432164752992,6723.08686583442,12474.033696132,1338.32163407373,1144.33389017717
50.35,0.7,30.2345998917219,6726.47824925084,12477.4250795485,1341.71301749016,1147.7252735936
50.355,0.7,28.3993804945009,6724.64302985362,12475.5898601512,1339.87779809294,1145.89005419637
50.36,0.7,29.8605032418534,6726.09913321636,12477.068831879,1341.28372299757,1147.26015019411
50.365,0.7,29.0995994678617,6725.33822944237,12476.307928105,1340.52281922358,1146.49924642012
50.37,0.7,28.7252062463235,6724.96383622083,12475.9335348835,1340.14842600204,1146.12485319858
50.375,0.7,30.787474200204,6727.02610417471,12477.9958028374,1342.21069395592,1148.18712115247
50.38,0.7,32.1493178974395,6728.35105992041,12479.3476785906,1343.51006302107,1149.46682070279
50.385,0.7,31.1539176886595,6727.35565971163,12478.3522783819,1342.51466281229,1148.47142049401
50.39,0.7,30.6213552492161,6726.82309727219,12477.8197159424,1341.98210037285,1147.93885805457
50.395,0.7,32.2883291852395,6728.49007120821,12479.4866898784,1343.64907430887,1149.60583199059
50.4,0.7,28.9059364678378,6725.04330067755,12476.0699375363,1340.1982890601,1146.14982832347
50.405,0.7,27.3333086514144,6723.47067286113,12474.4973097199,1338.62566124368,1144.57720050704
50.41,0.7,28.2418392559463,6724.37920346566,12475.4058403244,1339.53419184821,1145.48573111157
50.415,0.7,27.3165397779875,6723.4539039877,12474.4805408465,1338.60889237025,1144.56043163361
50.42,0.7,30.1230323164377,6726.17243377297,12477.231388939,1341.34227023321,1147.30146021775
50.425,0.7,26.524139674419,6722.57354113095,12473.6324962969,1337.74337759119,1143.70256757574
50.43,0.7,26.5050316047106,6722.55443306125,12473.6133882272,1337.72426952148,1143.68345950603
50.435,0.7,28.6049112133252,6724.65431266986,12475.7132678358,1339.8241491301,1145.78333911464
50.44,0.7,28.9352772350815,6724.87661989687,12475.9695256851,1340.07773116766,1146.05597647986
50.445,0.7,29.4962544714258,6725.43759713321,12476.5305029215,1340.638708404,1146.6169537162
50.45,0.7,27.8083374813036,6723.74968014309,12474.8425859314,1338.95079141388,1144.92903672608
50.455,0.7,30.1278297110153,6726.0691723728,12477.1620781611,1341.27028364359,1147.24852895579
50.46,0.7,28.990179091537,6724.8064885552,12475.9344189072,1340.05310680568,1146.0604570339
50.465,0.7,27.6674963617534,6723.48380582542,12474.6117361774,1338.7304240759,1144.73777430411
50.47,0.7,28.5420057905132,6724.35831525418,12475.4862456062,1339.60493350466,1145.61228373287
50.475,0.7,30.1344300720583,6725.95073953573,12477.0786698877,1341.1973577862,1147.20470801442
50.48,0.7,27.7970483637176,6723.4741459817,12474.6377086091,1338.7785235757,1144.82377571586
50.485,0.7,28.6365688650213,6724.31366648301,12475.4772291104,1339.618044077,1145.66329621717
50.49,0.7,31.0761798573181,6726.75327747531,12477.9168401027,1342.0576550693,1148.10290720946
50.495,0.7,27.7952737731818,6723.47237139117,12474.6359340185,1338.77674898516,1144.82200112533
50.5,1.20382788657773,28.4868548053717,6724.01306710968,12475.2124812637,1339.38566860979,1145.47646307286
50.505,1.20819423616533,28.8310416302315,6724.35725393454,12475.5566680886,1339.72985543465,1145.82064989772
50.51,1.2125564341671,30.2805305607984,6725.80674286511,12477.0061570192,1341.17934436522,1147.27013882828
